Transaction_id	Date	Day	Bulan	Year	Product_id	Product_Name	Category	Qty	Leftovers	Day_old	Distributor_Price	Selling_Price	Day_Old_Price	Sold_Normal_Qty	Sold_Day_Old	Total_Sold	Final_Balance	Revenue	Cost_Day_Old	COGS	Total_Profit	Sell_Through_Rate
TRX000366	9/11/2023	Senin	Sep	2023	K008	Risol Mayo	Kue	44	9	0	4000	4500	0	35	0	35	9	157500	0	140000	17500	0.80
TRX000753	9/11/2023	Senin	Sep	2023	S001	Sayur Bayam	Sayur & Lauk	37	12	0	5000	6000	0	25	0	25	12	150000	0	125000	25000	0.68
TRX005206	9/11/2023	Senin	Sep	2023	N008	Siomay	Nasi	22	6	3	9000	10000	3500	16	3	19	3	170500	10500	144000	37000	0.86
TRX003822	9/12/2023	Selasa	Sep	2023	K010	Mendut	Kue	7	2	0	2000	2500	0	5	0	5	2	12500	0	10000	2500	0.71
TRX003336	9/12/2023	Selasa	Sep	2023	N006	Nasi Campur	Nasi	11	1	0	6000	7000	0	10	0	10	1	70000	0	60000	10000	0.91
TRX000178	9/12/2023	Selasa	Sep	2023	N001	Nasi Gudeg	Nasi	11	0	0	10000	11000	0	11	0	11	0	121000	0	110000	11000	1.00
TRX006563	9/12/2023	Selasa	Sep	2023	K001	Pastel	Kue	40	5	4	2500	3000	1500	35	4	39	1	111000	6000	87500	29500	0.98
TRX003303	9/12/2023	Selasa	Sep	2023	S009	Perkedel	Sayur & Lauk	19	6	0	6000	7000	0	13	0	13	6	91000	0	78000	13000	0.68
TRX001364	9/12/2023	Selasa	Sep	2023	K018	Pukis	Kue	30	4	0	2000	2500	0	26	0	26	4	65000	0	52000	13000	0.87
TRX002709	9/12/2023	Selasa	Sep	2023	K018	Pukis	Kue	33	4	0	2000	2500	0	29	0	29	4	72500	0	58000	14500	0.88
TRX006209	9/12/2023	Selasa	Sep	2023	N008	Siomay	Nasi	14	3	3	9000	10000	3500	11	3	14	0	120500	10500	99000	32000	1.00
TRX008648	9/12/2023	Selasa	Sep	2023	N008	Siomay	Nasi	16	6	4	9000	10000	3500	10	4	14	2	114000	14000	90000	38000	0.88
TRX005073	9/12/2023	Selasa	Sep	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	20	8	0	6000	7000	0	12	0	12	8	84000	0	72000	12000	0.60
TRX008392	9/12/2023	Selasa	Sep	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	19	2	1	6000	7000	5000	17	1	18	1	124000	5000	102000	27000	0.95
TRX001875	9/13/2023	Rabu	Sep	2023	K006	Bakpao Kacang Tanah	Kue	19	2	0	2500	3000	0	17	0	17	2	51000	0	42500	8500	0.89
TRX002138	9/13/2023	Rabu	Sep	2023	S010	Bakwan	Sayur & Lauk	12	4	3	1000	2000	5000	8	3	11	1	31000	15000	8000	38000	0.92
TRX008172	9/13/2023	Rabu	Sep	2023	K004	Donat Blueberry	Kue	30	8	0	2500	3000	0	22	0	22	8	66000	0	55000	11000	0.73
TRX002368	9/13/2023	Rabu	Sep	2023	N009	Nasi Cokot	Nasi	19	4	0	5000	6000	0	15	0	15	4	90000	0	75000	15000	0.79
TRX007857	9/13/2023	Rabu	Sep	2023	K007	Piscok	Kue	11	0	0	2000	2500	0	11	0	11	0	27500	0	22000	5500	1.00
TRX003353	9/13/2023	Rabu	Sep	2023	K028	Pizza	Kue	5	1	0	4500	5000	0	4	0	4	1	20000	0	18000	2000	0.80
TRX005955	9/13/2023	Rabu	Sep	2023	K008	Risol Mayo	Kue	35	3	2	4000	4500	1500	32	2	34	1	147000	3000	128000	22000	0.97
TRX006231	9/13/2023	Rabu	Sep	2023	K013	Risoles Rogut	Kue	23	7	0	2000	2500	0	16	0	16	7	40000	0	32000	8000	0.70
TRX007318	9/13/2023	Rabu	Sep	2023	S001	Sayur Bayam	Sayur & Lauk	24	6	0	5000	6000	0	18	0	18	6	108000	0	90000	18000	0.75
TRX002455	9/14/2023	Kamis	Sep	2023	N003	Ayam Geprek	Nasi	11	0	0	9000	10000	0	11	0	11	0	110000	0	99000	11000	1.00
TRX008362	9/14/2023	Kamis	Sep	2023	N003	Ayam Geprek	Nasi	15	1	1	9000	10000	3500	14	1	15	0	143500	3500	126000	21000	1.00
TRX007242	9/14/2023	Kamis	Sep	2023	K003	Donat Ayam	Kue	26	5	0	2500	3000	0	21	0	21	5	63000	0	52500	10500	0.81
TRX003146	9/14/2023	Kamis	Sep	2023	S012	Kering Tempe	Sayur & Lauk	13	1	0	6500	7500	0	12	0	12	1	90000	0	78000	12000	0.92
TRX005314	9/14/2023	Kamis	Sep	2023	K008	Risol Mayo	Kue	18	4	0	4000	4500	0	14	0	14	4	63000	0	56000	7000	0.78
TRX009337	9/14/2023	Kamis	Sep	2023	K008	Risol Mayo	Kue	51	14	0	4000	4500	0	37	0	37	14	166500	0	148000	18500	0.73
TRX001189	9/14/2023	Kamis	Sep	2023	S002	Sop	Sayur & Lauk	23	5	0	7000	8000	0	18	0	18	5	144000	0	126000	18000	0.78
TRX000242	9/14/2023	Kamis	Sep	2023	K027	Talam	Kue	8	1	0	1500	2000	0	7	0	7	1	14000	0	10500	3500	0.88
TRX008190	9/15/2023	Jumat	Sep	2023	N006	Nasi Campur	Nasi	7	1	1	6000	7000	3500	6	1	7	0	45500	3500	36000	13000	1.00
TRX005283	9/15/2023	Jumat	Sep	2023	K023	Pie Susu	Kue	22	5	0	2000	2500	0	17	0	17	5	42500	0	34000	8500	0.77
TRX006063	9/15/2023	Jumat	Sep	2023	K013	Risoles Rogut	Kue	33	4	4	2000	2500	1500	29	4	33	0	78500	6000	58000	26500	1.00
TRX002768	9/15/2023	Jumat	Sep	2023	K030	Tahu Brontak	Kue	30	1	0	1500	2000	0	29	0	29	1	58000	0	43500	14500	0.97
TRX004028	9/15/2023	Jumat	Sep	2023	K005	Tusuk	Kue	18	2	1	2500	3000	1500	16	1	17	1	49500	1500	40000	11000	0.94
TRX009547	9/16/2023	Sabtu	Sep	2023	K017	Brownis	Kue	13	1	0	4500	5000	0	12	0	12	1	60000	0	54000	6000	0.92
TRX003119	9/16/2023	Sabtu	Sep	2023	K003	Donat Ayam	Kue	18	1	0	2500	3000	0	17	0	17	1	51000	0	42500	8500	0.94
TRX009040	9/16/2023	Sabtu	Sep	2023	K003	Donat Ayam	Kue	53	4	4	2500	3000	1500	49	4	53	0	153000	6000	122500	36500	1.00
TRX003412	9/16/2023	Sabtu	Sep	2023	K004	Donat Blueberry	Kue	12	1	0	2500	3000	0	11	0	11	1	33000	0	27500	5500	0.92
TRX004903	9/16/2023	Sabtu	Sep	2023	S008	Kare Ayam	Sayur & Lauk	13	0	0	10000	11000	0	13	0	13	0	143000	0	130000	13000	1.00
TRX008804	9/16/2023	Sabtu	Sep	2023	K008	Risol Mayo	Kue	46	4	0	4000	4500	0	42	0	42	4	189000	0	168000	21000	0.91
TRX004796	9/16/2023	Sabtu	Sep	2023	K013	Risoles Rogut	Kue	12	1	0	2000	2500	0	11	0	11	1	27500	0	22000	5500	0.92
TRX001652	9/16/2023	Sabtu	Sep	2023	K016	Tahu Bakso	Kue	33	5	4	2500	3000	1500	28	4	32	1	90000	6000	70000	26000	0.97
TRX003827	9/16/2023	Sabtu	Sep	2023	K026	Terang Bulan	Kue	22	4	1	1500	2000	1500	18	1	19	3	37500	1500	27000	12000	0.86
TRX006363	9/16/2023	Sabtu	Sep	2023	S006	Tewel	Sayur & Lauk	16	3	0	7000	8000	0	13	0	13	3	104000	0	91000	13000	0.81
TRX000454	9/17/2023	Minggu	Sep	2023	S012	Kering Tempe	Sayur & Lauk	25	0	0	6500	7500	0	25	0	25	0	187500	0	162500	25000	1.00
TRX001844	9/17/2023	Minggu	Sep	2023	K012	Kroket	Kue	23	1	0	2000	2500	0	22	0	22	1	55000	0	44000	11000	0.96
TRX002225	9/17/2023	Minggu	Sep	2023	N009	Nasi Cokot	Nasi	21	3	0	5000	6000	0	18	0	18	3	108000	0	90000	18000	0.86
TRX002135	9/17/2023	Minggu	Sep	2023	N001	Nasi Gudeg	Nasi	5	1	1	10000	11000	3500	4	1	5	0	47500	3500	40000	11000	1.00
TRX003736	9/17/2023	Minggu	Sep	2023	S009	Perkedel	Sayur & Lauk	10	0	0	6000	7000	0	10	0	10	0	70000	0	60000	10000	1.00
TRX006200	9/17/2023	Minggu	Sep	2023	S009	Perkedel	Sayur & Lauk	22	0	0	6000	7000	0	22	0	22	0	154000	0	132000	22000	1.00
TRX005221	9/17/2023	Minggu	Sep	2023	N008	Siomay	Nasi	8	0	0	9000	10000	0	8	0	8	0	80000	0	72000	8000	1.00
TRX003138	9/18/2023	Senin	Sep	2023	K006	Bakpao Kacang Tanah	Kue	24	4	2	2500	3000	1500	20	2	22	2	63000	3000	50000	16000	0.92
TRX002918	9/18/2023	Senin	Sep	2023	K024	Dadar Gulung	Kue	13	1	0	2500	3000	0	12	0	12	1	36000	0	30000	6000	0.92
TRX001022	9/18/2023	Senin	Sep	2023	K004	Donat Blueberry	Kue	20	4	0	2500	3000	0	16	0	16	4	48000	0	40000	8000	0.80
TRX008868	9/18/2023	Senin	Sep	2023	K001	Pastel	Kue	46	13	9	2500	3000	1500	33	9	42	4	112500	13500	82500	43500	0.91
TRX009401	9/18/2023	Senin	Sep	2023	K023	Pie Susu	Kue	42	11	0	2000	2500	0	31	0	31	11	77500	0	62000	15500	0.74
TRX009108	9/18/2023	Senin	Sep	2023	K008	Risol Mayo	Kue	41	9	7	4000	4500	1500	32	7	39	2	154500	10500	128000	37000	0.95
TRX006968	9/18/2023	Senin	Sep	2023	K021	Sawut	Kue	6	0	0	2500	3000	0	6	0	6	0	18000	0	15000	3000	1.00
TRX000909	9/18/2023	Senin	Sep	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	29	6	1	6000	7000	5000	23	1	24	5	166000	5000	138000	33000	0.83
TRX001344	9/19/2023	Selasa	Sep	2023	K012	Kroket	Kue	12	4	3	2000	2500	1500	8	3	11	1	24500	4500	16000	13000	0.92
TRX006743	9/19/2023	Selasa	Sep	2023	K025	Martabak	Kue	25	5	4	2500	3000	1500	20	4	24	1	66000	6000	50000	22000	0.96
TRX008322	9/19/2023	Selasa	Sep	2023	N007	Nasi Kuning	Nasi	21	5	4	6000	7000	3500	16	4	20	1	126000	14000	96000	44000	0.95
TRX003257	9/19/2023	Selasa	Sep	2023	K007	Piscok	Kue	21	6	2	2000	2500	1500	15	2	17	4	40500	3000	30000	13500	0.81
TRX005348	9/19/2023	Selasa	Sep	2023	K013	Risoles Rogut	Kue	41	7	0	2000	2500	0	34	0	34	7	85000	0	68000	17000	0.83
TRX005072	9/19/2023	Selasa	Sep	2023	S001	Sayur Bayam	Sayur & Lauk	38	10	5	5000	6000	5000	28	5	33	5	193000	25000	140000	78000	0.87
TRX007852	9/19/2023	Selasa	Sep	2023	S003	Sop Merah	Sayur & Lauk	22	5	0	11500	12500	0	17	0	17	5	212500	0	195500	17000	0.77
TRX009770	9/19/2023	Selasa	Sep	2023	K030	Tahu Brontak	Kue	36	13	0	1500	2000	0	23	0	23	13	46000	0	34500	11500	0.64
TRX004858	9/19/2023	Selasa	Sep	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	24	5	0	6000	7000	0	19	0	19	5	133000	0	114000	19000	0.79
TRX004388	9/19/2023	Selasa	Sep	2023	S006	Tewel	Sayur & Lauk	14	4	0	7000	8000	0	10	0	10	4	80000	0	70000	10000	0.71
TRX004126	9/19/2023	Selasa	Sep	2023	K002	Weci	Kue	32	9	4	1500	2000	1500	23	4	27	5	52000	6000	34500	23500	0.84
TRX007357	9/20/2023	Rabu	Sep	2023	N005	Ayam Katsu	Nasi	6	0	0	9000	10000	0	6	0	6	0	60000	0	54000	6000	1.00
TRX002271	9/20/2023	Rabu	Sep	2023	N002	Ayam Teriyaki	Nasi	14	4	2	10000	11000	3500	10	2	12	2	117000	7000	100000	24000	0.86
TRX003072	9/20/2023	Rabu	Sep	2023	K014	Gabin	Kue	24	9	4	2000	2500	1500	15	4	19	5	43500	6000	30000	19500	0.79
TRX009269	9/20/2023	Rabu	Sep	2023	S008	Kare Ayam	Sayur & Lauk	26	8	0	10000	11000	0	18	0	18	8	198000	0	180000	18000	0.69
TRX007513	9/20/2023	Rabu	Sep	2023	K031	Kukus	Kue	21	10	7	2000	2500	1500	11	7	18	3	38000	10500	22000	26500	0.86
TRX009689	9/20/2023	Rabu	Sep	2023	K022	Otok-Otok	Kue	15	7	0	2500	3000	0	8	0	8	7	24000	0	20000	4000	0.53
TRX009667	9/20/2023	Rabu	Sep	2023	K023	Pie Susu	Kue	12	3	3	2000	2500	1500	9	3	12	0	27000	4500	18000	13500	1.00
TRX003649	9/20/2023	Rabu	Sep	2023	K008	Risol Mayo	Kue	25	3	0	4000	4500	0	22	0	22	3	99000	0	88000	11000	0.88
TRX000214	9/20/2023	Rabu	Sep	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	19	4	0	10000	11000	0	15	0	15	4	165000	0	150000	15000	0.79
TRX004509	9/21/2023	Kamis	Sep	2023	K006	Bakpao Kacang Tanah	Kue	15	5	0	2500	3000	0	10	0	10	5	30000	0	25000	5000	0.67
TRX007523	9/21/2023	Kamis	Sep	2023	S004	Bali	Sayur & Lauk	12	1	0	10000	11000	0	11	0	11	1	121000	0	110000	11000	0.92
TRX002309	9/21/2023	Kamis	Sep	2023	K024	Dadar Gulung	Kue	18	5	0	2500	3000	0	13	0	13	5	39000	0	32500	6500	0.72
TRX001331	9/21/2023	Kamis	Sep	2023	K031	Kukus	Kue	23	7	6	2000	2500	1500	16	6	22	1	49000	9000	32000	26000	0.96
TRX003776	9/21/2023	Kamis	Sep	2023	K015	Lumpia Rebung	Kue	43	13	10	3000	3500	1500	30	10	40	3	120000	15000	90000	45000	0.93
TRX000420	9/21/2023	Kamis	Sep	2023	K010	Mendut	Kue	8	3	0	2000	2500	0	5	0	5	3	12500	0	10000	2500	0.63
TRX000179	9/21/2023	Kamis	Sep	2023	N009	Nasi Cokot	Nasi	8	1	0	5000	6000	0	7	0	7	1	42000	0	35000	7000	0.88
TRX004211	9/21/2023	Kamis	Sep	2023	K019	Ongol-Ongol	Kue	17	8	4	1500	2000	1500	9	4	13	4	24000	6000	13500	16500	0.76
TRX003364	9/21/2023	Kamis	Sep	2023	K023	Pie Susu	Kue	35	8	0	2000	2500	0	27	0	27	8	67500	0	54000	13500	0.77
TRX004330	9/21/2023	Kamis	Sep	2023	K028	Pizza	Kue	7	1	1	4500	5000	1500	6	1	7	0	31500	1500	27000	6000	1.00
TRX009652	9/21/2023	Kamis	Sep	2023	K018	Pukis	Kue	38	8	5	2000	2500	1500	30	5	35	3	82500	7500	60000	30000	0.92
TRX001575	9/21/2023	Kamis	Sep	2023	K008	Risol Mayo	Kue	26	6	0	4000	4500	0	20	0	20	6	90000	0	80000	10000	0.77
TRX003600	9/21/2023	Kamis	Sep	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	7	1	0	10000	11000	0	6	0	6	1	66000	0	60000	6000	0.86
TRX000088	9/21/2023	Kamis	Sep	2023	K027	Talam	Kue	14	4	2	1500	2000	1500	10	2	12	2	23000	3000	15000	11000	0.86
TRX003258	9/22/2023	Jumat	Sep	2023	N003	Ayam Geprek	Nasi	13	1	0	9000	10000	0	12	0	12	1	120000	0	108000	12000	0.92
TRX006899	9/22/2023	Jumat	Sep	2023	N003	Ayam Geprek	Nasi	13	1	0	9000	10000	0	12	0	12	1	120000	0	108000	12000	0.92
TRX007821	9/22/2023	Jumat	Sep	2023	N003	Ayam Geprek	Nasi	17	7	0	9000	10000	0	10	0	10	7	100000	0	90000	10000	0.59
TRX005046	9/22/2023	Jumat	Sep	2023	S004	Bali	Sayur & Lauk	9	6	6	10000	11000	5000	3	6	9	0	63000	30000	30000	63000	1.00
TRX007672	9/22/2023	Jumat	Sep	2023	K014	Gabin	Kue	8	2	1	2000	2500	1500	6	1	7	1	16500	1500	12000	6000	0.88
TRX006381	9/22/2023	Jumat	Sep	2023	S012	Kering Tempe	Sayur & Lauk	27	2	0	6500	7500	0	25	0	25	2	187500	0	162500	25000	0.93
TRX001798	9/22/2023	Jumat	Sep	2023	K012	Kroket	Kue	24	4	0	2000	2500	0	20	0	20	4	50000	0	40000	10000	0.83
TRX002415	9/22/2023	Jumat	Sep	2023	K028	Pizza	Kue	7	2	1	4500	5000	1500	5	1	6	1	26500	1500	22500	5500	0.86
TRX005732	9/22/2023	Jumat	Sep	2023	K018	Pukis	Kue	9	0	0	2000	2500	0	9	0	9	0	22500	0	18000	4500	1.00
TRX001390	9/22/2023	Jumat	Sep	2023	S002	Sop	Sayur & Lauk	33	9	0	7000	8000	0	24	0	24	9	192000	0	168000	24000	0.73
TRX006262	9/22/2023	Jumat	Sep	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	16	0	0	6000	7000	0	16	0	16	0	112000	0	96000	16000	1.00
TRX002794	9/22/2023	Jumat	Sep	2023	K002	Weci	Kue	24	4	0	1500	2000	0	20	0	20	4	40000	0	30000	10000	0.83
TRX008890	9/22/2023	Jumat	Sep	2023	K002	Weci	Kue	33	4	3	1500	2000	1500	29	3	32	1	62500	4500	43500	23500	0.97
TRX005405	9/23/2023	Sabtu	Sep	2023	K024	Dadar Gulung	Kue	11	3	0	2500	3000	0	8	0	8	3	24000	0	20000	4000	0.73
TRX001530	9/23/2023	Sabtu	Sep	2023	K003	Donat Ayam	Kue	25	1	0	2500	3000	0	24	0	24	1	72000	0	60000	12000	0.96
TRX008038	9/23/2023	Sabtu	Sep	2023	K003	Donat Ayam	Kue	7	0	0	2500	3000	0	7	0	7	0	21000	0	17500	3500	1.00
TRX003267	9/23/2023	Sabtu	Sep	2023	S012	Kering Tempe	Sayur & Lauk	28	3	0	6500	7500	0	25	0	25	3	187500	0	162500	25000	0.89
TRX005038	9/23/2023	Sabtu	Sep	2023	N006	Nasi Campur	Nasi	11	0	0	6000	7000	0	11	0	11	0	77000	0	66000	11000	1.00
TRX008026	9/23/2023	Sabtu	Sep	2023	N006	Nasi Campur	Nasi	15	1	0	6000	7000	0	14	0	14	1	98000	0	84000	14000	0.93
TRX002161	9/23/2023	Sabtu	Sep	2023	K007	Piscok	Kue	28	0	0	2000	2500	0	28	0	28	0	70000	0	56000	14000	1.00
TRX006941	9/23/2023	Sabtu	Sep	2023	K018	Pukis	Kue	22	1	0	2000	2500	0	21	0	21	1	52500	0	42000	10500	0.95
TRX008010	9/23/2023	Sabtu	Sep	2023	N008	Siomay	Nasi	8	2	2	9000	10000	3500	6	2	8	0	67000	7000	54000	20000	1.00
TRX007359	9/23/2023	Sabtu	Sep	2023	S002	Sop	Sayur & Lauk	43	3	0	7000	8000	0	40	0	40	3	320000	0	280000	40000	0.93
TRX002657	9/23/2023	Sabtu	Sep	2023	K026	Terang Bulan	Kue	19	2	0	1500	2000	0	17	0	17	2	34000	0	25500	8500	0.89
TRX003175	9/23/2023	Sabtu	Sep	2023	S006	Tewel	Sayur & Lauk	14	2	0	7000	8000	0	12	0	12	2	96000	0	84000	12000	0.86
TRX000382	9/23/2023	Sabtu	Sep	2023	K005	Tusuk	Kue	18	3	0	2500	3000	0	15	0	15	3	45000	0	37500	7500	0.83
TRX008853	9/24/2023	Minggu	Sep	2023	N004	Ayam Bakar	Nasi	11	0	0	9000	10000	0	11	0	11	0	110000	0	99000	11000	1.00
TRX001467	9/24/2023	Minggu	Sep	2023	K003	Donat Ayam	Kue	30	2	2	2500	3000	1500	28	2	30	0	87000	3000	70000	20000	1.00
TRX001797	9/24/2023	Minggu	Sep	2023	K008	Risol Mayo	Kue	39	0	0	4000	4500	0	39	0	39	0	175500	0	156000	19500	1.00
TRX008526	9/24/2023	Minggu	Sep	2023	K008	Risol Mayo	Kue	14	1	1	4000	4500	1500	13	1	14	0	60000	1500	52000	9500	1.00
TRX007248	9/24/2023	Minggu	Sep	2023	K027	Talam	Kue	17	1	1	1500	2000	1500	16	1	17	0	33500	1500	24000	11000	1.00
TRX005125	9/25/2023	Senin	Sep	2023	K004	Donat Blueberry	Kue	7	0	0	2500	3000	0	7	0	7	0	21000	0	17500	3500	1.00
TRX003528	9/25/2023	Senin	Sep	2023	S008	Kare Ayam	Sayur & Lauk	19	3	2	10000	11000	5000	16	2	18	1	186000	10000	160000	36000	0.95
TRX007671	9/25/2023	Senin	Sep	2023	K012	Kroket	Kue	15	4	0	2000	2500	0	11	0	11	4	27500	0	22000	5500	0.73
TRX003162	9/25/2023	Senin	Sep	2023	K007	Piscok	Kue	8	0	0	2000	2500	0	8	0	8	0	20000	0	16000	4000	1.00
TRX007410	9/25/2023	Senin	Sep	2023	K029	Roti Boy	Kue	9	3	0	2500	3000	0	6	0	6	3	18000	0	15000	3000	0.67
TRX007909	9/25/2023	Senin	Sep	2023	K011	Roti Pelangi	Kue	8	2	0	2000	2500	0	6	0	6	2	15000	0	12000	3000	0.75
TRX007035	9/25/2023	Senin	Sep	2023	S013	Sambel Goreng Kentang	Sayur & Lauk	17	3	0	10000	11000	0	14	0	14	3	154000	0	140000	14000	0.82
TRX007554	9/25/2023	Senin	Sep	2023	S011	Tempe Tahu Bacem	Sayur & Lauk	29	7	0	6000	7000	0	22	0	22	7	154000	0	132000	22000	0.76
TRX007238	9/26/2023	Selasa	Sep	2023	N002	Ayam Teriyaki	Nasi	13	4	4	10000	11000	3500	9	4	13	0	113000	14000	90000	37000	1.00
TRX007822	9/26/2023	Selasa	Sep	2023	S012	Kering Tempe	Sayur & Lauk	6	1	0	6500	7500	0	5	0	5	1	37500	0	32500	5000	0.83
TRX000323	9/26/2023	Selasa	Sep	2023	N006	Nasi Campur	Nasi	21	4	0	6000	7000	0	17	0	17	4	119000	0	102000	17000	0.81
TRX007605	9/26/2023	Selasa	Sep	2023	K001	Pastel	Kue	31	7	0	2500	3000	0	24	0	24	7	72000	0	60000	12000	0.77
TRX002459	9/26/2023	Selasa	Sep	2023	K008	Risol Mayo	Kue	19	3	3	4000	4500	1500	16	3	19	0	76500	4500	64000	17000	1.00
TRX007720	9/26/2023	Selasa	Sep	2023	K011	Roti Pelangi	Kue	7	1	0	2000	2500	0	6	0	6	1	15000	0	12000	3000	0.86
TRX008259	9/26/2023	Selasa	Sep	2023	S001	Sayur Bayam	Sayur & Lauk	17	7	0	5000	6000	0	10	0	10	7	60000	0	50000	10000	0.59
TRX002974	9/26/2023	Selasa	Sep	2023	S002	Sop	Sayur & Lauk	42	4	0	7000	8000	0	38	0	38	4	304000	0	266000	38000	0.90
TRX008296	9/26/2023	Selasa	Sep	2023	S003	Sop Merah	Sayur & Lauk	10	5	0	11500	12500	0	5	0	5	5	62500	0	57500	5000	0.50
TRX005252	9/27/2023	Rabu	Sep	2023	K003	Donat Ayam	Kue	30	11	0	2500	3000	0	19	0	19	11	57000	0	47500	9500	0.63
TRX007675	9/27/2023	Rabu	Sep	2023	K015	Lumpia Rebung	Kue	24	2	1	3000	3500	1500	22	1	23	1	78500	1500	66000	14000	0.96
TRX009636	9/27/2023	Rabu	Sep	2023	K019	Ongol-Ongol	Kue	11	1	1	1500	2000	1500	10	1	11	0	21500	1500	15000	8000	1.00
TRX000984	9/27/2023	Rabu	Sep	2023	K023	Pie Susu	Kue	31	10	5	2000	2500	1500	21	5	26	5	60000	7500	42000	25500	0.84
TRX007555	9/27/2023	Rabu	Sep	2023	K029	Roti Boy	Kue	7	1	0	2500	3000	0	6	0	6	1	18000	0	15000	3000	0.86
TRX003008	9/27/2023	Rabu	Sep	2023	K016	Tahu Bakso	Kue	24	5	5	2500	3000	1500	19	5	24	0	64500	7500	47500	24500	1.00
TRX003212	9/28/2023	Kamis	Sep	2023	S012	Kering Tempe	Sayur & Lauk	26	7	4	6500	7500	5000	19	4	23	3	162500	20000	123500	59000	0.88
TRX000723	9/28/2023	Kamis	Sep	2023	K009	Nogosari	Kue	31	9	4	2000	2500	1500	22	4	26	5	61000	6000	44000	23000	0.84
TRX009915	9/28/2023	Kamis	Sep	2023	K013	Risoles Rogut	Kue	26	4	3	2000	2500	1500	22	3	25	1	59500	4500	44000	20000	0.96
TRX009502	9/28/2023	Kamis	Sep	2023	K030	Tahu Brontak	Kue	26	6	3	1500	2000	1500	20	3	23	3	44500	4500	30000	19000	0.88
TRX009762	9/29/2023	Jumat	Sep	2023	K017	Brownis	Kue	32	6	0	4500	5000	0	26	0	26	6	130000	0	117000	13000	0.81
TRX008347	9/29/2023	Jumat	Sep	2023	K004	Donat Blueberry	Kue	19	3	0	2500	3000	0	16	0	16	3	48000	0	40000	8000	0.84
TRX003450	9/29/2023	Jumat	Sep	2023	K020	Getuk	Kue	31	12	5	4500	5000	1500	19	5	24	7	102500	7500	85500	24500	0.77
TRX007654	9/29/2023	Jumat	Sep	2023	K020	Getuk	Kue	21	7	3	4500	5000	1500	14	3	17	4	74500	4500	63000	16000	0.81
TRX005784	9/29/2023	Jumat	Sep	2023	K013	Risoles Rogut	Kue	44	7	1	2000	2500	1500	37	1	38	6	94000	1500	74000	21500	0.86
TRX003142	9/29/2023	Jumat	Sep	2023	S005	Sayur Asem	Sayur & Lauk	10	0	0	6000	7000	0	10	0	10	0	70000	0	60000	10000	1.00
TRX008320	9/30/2023	Sabtu	Sep	2023	K006	Bakpao Kacang Tanah	Kue	38	1	0	2500	3000	0	37	0	37	1	111000	0	92500	18500	0.97
TRX001694	9/30/2023	Sabtu	Sep	2023	S010	Bakwan	Sayur & Lauk	50	3	2	1000	2000	5000	47	2	49	1	104000	10000	47000	67000	0.98
TRX000655	9/30/2023	Sabtu	Sep	2023	K024	Dadar Gulung	Kue	10	0	0	2500	3000	0	10	0	10	0	30000	0	25000	5000	1.00
TRX001056	9/30/2023	Sabtu	Sep	2023	K004	Donat Blueberry	Kue	24	0	0	2500	3000	0	24	0	24	0	72000	0	60000	12000	1.00
TRX004944	9/30/2023	Sabtu	Sep	2023	K015	Lumpia Rebung	Kue	16	2	0	3000	3500	0	14	0	14	2	49000	0	42000	7000	0.88
TRX002095	9/30/2023	Sabtu	Sep	2023	K001	Pastel	Kue	63	4	0	2500	3000	0	59	0	59	4	177000	0	147500	29500	0.94
TRX001486	9/30/2023	Sabtu	Sep	2023	K007	Piscok	Kue	19	1	0	2000	2500	0	18	0	18	1	45000	0	36000	9000	0.95
TRX007624	9/30/2023	Sabtu	Sep	2023	K007	Piscok	Kue	24	1	0	2000	2500	0	23	0	23	1	57500	0	46000	11500	0.96
TRX003989	9/30/2023	Sabtu	Sep	2023	K028	Pizza	Kue	36	5	0	4500	5000	0	31	0	31	5	155000	0	139500	15500	0.86
TRX004764	9/30/2023	Sabtu	Sep	2023	K011	Roti Pelangi	Kue	33	1	1	2000	2500	1500	32	1	33	0	81500	1500	64000	19000	1.00
TRX009982	10/1/2023	Minggu	Oct	2023	S010	Bakwan	Sayur & Lauk	38	2	0	1000	2000	0	36	0	36	2	72000	0	36000	36000	0.95
TRX001259	10/1/2023	Minggu	Oct	2023	S004	Bali	Sayur & Lauk	24	3	0	10000	11000	0	21	0	21	3	231000	0	210000	21000	0.88
TRX007490	10/1/2023	Minggu	Oct	2023	S004	Bali	Sayur & Lauk	19	1	1	10000	11000	5000	18	1	19	0	203000	5000	180000	28000	1.00
TRX009794	10/1/2023	Minggu	Oct	2023	K017	Brownis	Kue	29	1	0	4500	5000	0	28	0	28	1	140000	0	126000	14000	0.97
TRX009832	10/1/2023	Minggu	Oct	2023	K014	Gabin	Kue	36	1	0	2000	2500	0	35	0	35	1	87500	0	70000	17500	0.97
TRX005854	10/1/2023	Minggu	Oct	2023	K010	Mendut	Kue	12	0	0	2000	2500	0	12	0	12	0	30000	0	24000	6000	1.00
